 ,open,high,low,adjclose,volume,ticker
2015-06-10,247,252,240,249,4194321,zob
2015-06-13,252,255,247,250,3952862,zob
2015-06-14,248,254,241,242,2807684,zob
2015-06-15,244,247,237,242,1646439,zob
2015-06-16,240,255,240,254,4970161,zob
2015-06-17,256,264,254,263,13550573,zob
2015-06-20,265,272,261,263,4935219,zob
2015-06-21,264,271,256,264,3395374,zob
2015-06-22,265,278,264,278,10503635,zob
2015-06-23,288,291,288,291,24869331,zob
2015-06-24,293,303,288,292,15503655,zob
2015-06-27,293,306,292,293,11890770,zob
2015-06-28,290,294,284,284,3724313,zob
2015-06-29,275,292,271,287,12011697,zob
2015-06-30,292,293,286,293,9906027,zob
2015-07-01,296,302,290,298,10364169,zob
2015-07-04,304,310,301,307,11072497,zob
2015-07-05,306,306,290,290,13204486,zob
2015-07-06,289,294,280,283,12262456,zob
2015-07-07,285,294,285,286,11136774,zob
2015-07-11,275,282,275,279,14040354,zob
2015-07-12,279,284,270,272,11489511,zob
2015-07-13,284,288,276,277,9761509,zob
2015-07-14,282,289,268,283,11788837,zob
2015-07-15,281,281,266,268,5301680,zob
2015-07-27,252,257,243,246,4287087,zob
2015-07-28,249,258,243,254,5123982,zob
2015-07-29,258,262,256,260,12210098,zob
2015-08-01,262,268,256,258,3031582,zob
2015-08-02,256,258,250,251,4417441,zob
2015-08-03,255,256,244,246,3592543,zob
2015-08-04,245,258,243,254,6545052,zob
2015-08-05,257,261,252,256,4377094,zob
2015-08-08,269,269,269,269,653041,zob
2015-08-09,283,283,281,283,73042681,zob
2015-08-10,284,286,278,278,15512508,zob
2015-08-12,278,281,276,278,6777234,zob
2015-08-15,276,276,264,271,7450180,zob
2015-08-16,272,279,268,274,3591744,zob
2015-08-17,275,275,265,265,2419099,zob
2015-08-18,265,267,261,261,3671786,zob
2015-08-19,264,268,259,261,3683619,zob
2015-08-22,266,266,254,254,3293882,zob
2015-08-23,255,256,248,254,4127102,zob
2015-08-24,255,262,250,259,4043179,zob
2015-08-25,258,258,246,248,5460238,zob
2015-08-26,248,253,244,247,2668171,zob
2015-08-29,248,256,248,252,1907742,zob
2015-08-30,249,250,246,248,2281142,zob
2015-08-31,250,250,245,247,1181683,zob
2015-09-01,248,254,246,249,1683604,zob
2015-09-02,249,252,246,250,2268222,zob
2015-09-05,253,261,253,261,4557775,zob
2015-09-06,261,264,255,256,3225105,zob
2015-09-09,236,241,230,239,8344047,zob
2015-09-12,235,241,224,224,11738687,zob
2015-09-13,222,224,217,217,5310355,zob
2015-09-14,214,214,207,207,6677067,zob
2015-09-15,201,215,199,213,9156987,zob
2015-09-16,215,216,212,216,2071771,zob
2015-09-19,221,221,211,213,6746344,zob
2015-09-20,216,217,205,206,5315970,zob
2015-09-21,204,207,196,207,2764869,zob
2015-09-22,204,210,204,210,2053882,zob
2015-09-23,213,218,211,214,2316726,zob
2015-09-26,216,216,206,207,1875634,zob
2015-09-27,206,208,197,205,6197734,zob
2015-09-28,202,211,202,207,1886571,zob
2015-09-29,206,213,206,209,2415571,zob
2015-09-30,211,212,207,210,2453582,zob
2015-10-03,210,214,205,210,3829850,zob
2015-10-04,208,218,205,218,5449644,zob
2015-10-05,219,225,219,223,3878106,zob
2015-10-06,222,224,216,222,2857747,zob
2015-10-07,224,227,220,224,4702721,zob
2015-10-10,228,230,224,226,3277584,zob
2015-10-11,227,228,223,227,2668134,zob
2015-10-12,224,231,223,230,1561722,zob
2015-10-13,230,237,227,236,2220677,zob
2015-10-14,238,245,237,240,4567406,zob
2015-10-17,241,247,236,239,7156952,zob
2015-10-18,241,243,229,232,6969024,zob
2015-10-19,234,241,230,231,5199559,zob
2015-10-20,236,236,226,228,2600925,zob
2015-10-21,224,234,222,227,2099028,zob
2015-10-25,221,221,216,216,1622476,zob
2015-10-26,211,221,207,221,4661608,zob
2015-10-27,219,226,219,226,3868098,zob
2015-10-28,227,230,224,228,2344584,zob
2015-10-31,230,231,223,227,2270546,zob
2015-11-01,229,238,226,234,8291949,zob
2015-11-02,233,241,231,237,5255219,zob
2015-11-03,238,247,238,241,6966601,zob
2015-11-04,242,256,239,256,10045921,zob
2015-11-07,258,263,252,256,13516222,zob
2015-11-08,257,261,247,250,9130495,zob
2015-11-09,252,265,247,265,16086509,zob
2015-11-10,268,274,266,267,12622873,zob
2015-11-11,269,269,257,259,14836635,zob
2015-11-14,262,266,252,257,6149703,zob
2015-11-15,259,271,259,267,11372549,zob
2015-11-16,269,272,260,261,7783375,zob
2015-11-17,265,265,254,257,6604015,zob
2015-11-18,258,265,255,263,4140585,zob
2015-11-21,261,274,261,274,17138464,zob
2015-11-22,274,279,272,274,9402130,zob
2015-11-23,277,277,266,268,6462847,zob
2015-11-24,269,269,261,262,4397291,zob
2015-11-25,261,262,256,257,6029621,zob
2015-11-28,255,261,254,261,4435686,zob
2015-11-29,265,265,258,258,2989180,zob
2015-11-30,258,261,256,257,1614979,zob
2015-12-01,259,259,255,256,3614792,zob
2015-12-05,258,262,257,258,2727086,zob
2015-12-06,257,258,249,251,4399635,zob
2015-12-07,252,254,247,247,3886330,zob
2015-12-08,252,254,247,252,2453260,zob
2015-12-09,253,261,251,259,3814967,zob
2015-12-13,261,261,254,258,1997973,zob
2015-12-14,259,264,258,262,2452469,zob
2015-12-15,262,266,259,262,3020129,zob
2015-12-16,264,265,255,255,3003555,zob
2015-12-19,259,259,245,248,4323798,zob
2015-12-20,247,251,241,248,4085544,zob
2015-12-21,250,252,247,251,2256613,zob
2015-12-22,248,263,246,263,5347946,zob
2015-12-23,269,269,262,267,33012351,zob
2015-12-26,267,275,262,269,13208280,zob
2015-12-27,272,280,272,274,6628222,zob
2015-12-28,274,277,269,270,5719329,zob
2015-12-30,269,276,266,268,7406872,zob
2016-01-02,270,270,261,263,5065008,zob
2016-01-03,261,272,259,266,6746644,zob
2016-01-04,265,272,264,265,4185523,zob
2016-01-05,261,271,256,264,16260616,zob
2016-01-06,269,270,260,261,12114732,zob
2016-01-09,263,263,256,256,8813397,zob
2016-01-10,258,262,254,254,7500547,zob
2016-01-11,258,262,252,254,12979022,zob
2016-01-12,254,256,245,248,17364931,zob
2016-01-13,247,256,244,249,13424966,zob
2016-01-16,256,256,244,245,17400633,zob
2016-01-17,249,249,235,235,24315052,zob
2016-01-18,233,237,227,235,18873981,zob
2016-01-19,232,239,228,230,17020932,zob
2016-01-20,228,244,222,244,18559092,zob
2016-01-23,248,249,241,249,19705828,zob
2016-01-24,249,260,248,260,26763801,zob
2016-01-25,267,270,262,270,39859198,zob
2016-01-26,264,272,256,256,43429891,zob
2016-01-27,256,261,249,249,21366916,zob
2016-01-30,252,259,246,248,8196841,zob
2016-01-31,252,252,242,243,14139144,zob
2016-02-01,247,256,244,248,22958788,zob
2016-02-02,263,263,256,263,54029536,zob
2016-02-03,276,276,276,276,10389202,zob
2016-02-06,289,289,289,289,820927,zob
2016-02-07,304,304,304,304,1564618,zob
2016-02-08,319,319,319,319,1881475,zob
2016-02-09,334,334,322,334,52738459,zob
2016-02-10,348,351,339,344,57271641,zob
2016-02-13,367,367,367,367,401575,zob
2016-02-14,385,385,385,385,14977147,zob
2016-02-15,405,405,394,405,155762410,zob
2016-02-16,412,423,404,414,90050264,zob
2016-02-17,416,427,404,408,44997262,zob
2016-02-20,417,435,400,417,53948801,zob
2016-02-21,425,447,407,447,38311558,zob
2016-02-22,456,456,441,456,61682934,zob
2016-02-23,456,471,435,448,48503638,zob
2016-02-24,450,458,436,436,22819493,zob
2016-03-09,343,343,315,319,75057357,zob
2016-03-16,312,312,312,312,1463477,zob
2016-03-26,297,328,297,328,33708168,zob
2016-03-27,327,329,317,329,23528952,zob
2016-03-28,333,339,322,329,17142740,zob
2016-03-29,326,331,317,317,17493967,zob
2016-03-30,316,333,311,327,26857608,zob
2016-04-02,332,341,326,331,18637940,zob
2016-04-03,336,337,320,327,13025003,zob
2016-04-04,341,343,336,343,75552788,zob
2016-04-05,345,350,331,334,26049791,zob
2016-04-06,337,354,331,344,53971431,zob
2016-04-09,345,363,343,358,54297072,zob
2016-04-10,362,370,349,349,35529419,zob
2016-04-11,354,354,340,344,19905859,zob
2016-04-12,338,344,327,327,25913149,zob
2016-04-13,321,325,317,317,9500705,zob
2016-04-16,310,316,303,303,7947781,zob
2016-04-17,290,303,290,301,48761924,zob
2016-04-18,309,309,309,309,3612825,zob
2016-04-19,324,324,310,324,40570081,zob
2016-04-20,331,339,327,339,40300367,zob
2016-04-23,336,340,324,325,12404982,zob
2016-04-24,320,339,320,336,18554260,zob
2016-04-25,339,345,336,341,37686390,zob
2016-04-26,345,361,338,361,73721764,zob
2016-04-27,365,370,350,353,46757531,zob
2016-04-30,358,365,343,347,27584132,zob
2016-05-01,347,354,337,337,30745412,zob
2016-05-02,339,356,330,356,63818471,zob
2016-05-03,359,365,352,352,25394675,zob
2016-05-04,358,360,348,351,11202384,zob
2016-05-07,352,360,340,345,17044481,zob
2016-05-08,341,349,337,337,12431429,zob
2016-05-09,341,347,333,339,8399740,zob
2016-05-10,344,357,326,357,44756692,zob
2016-05-11,364,364,349,364,132353476,zob
2016-05-14,378,380,376,380,81650926,zob
2016-05-15,398,398,388,393,153791361,zob
2016-05-16,388,402,378,380,71317068,zob
2016-05-17,384,409,384,407,125509368,zob
2016-05-18,403,411,392,400,40928333,zob
2016-05-21,404,415,399,404,20210871,zob
2016-05-23,403,412,400,404,24520330,zob
2016-05-24,407,407,391,393,19615286,zob
2016-05-25,393,402,381,384,26385606,zob
2016-05-28,382,403,382,392,22615665,zob
2016-05-29,397,406,387,389,12716862,zob
2016-05-30,399,412,392,400,37043211,zob
2016-05-31,403,405,391,392,10497790,zob
2016-06-01,392,398,390,395,12688139,zob
2016-06-05,403,407,397,397,16579541,zob
2016-06-06,397,400,386,386,20285409,zob
2016-06-07,388,402,386,391,31961740,zob
2016-06-08,391,394,382,385,18429832,zob
2016-06-11,384,384,366,366,16580782,zob
2016-06-12,357,359,350,350,47499748,zob
2016-06-13,357,360,339,345,17417828,zob
2016-06-18,345,352,334,334,11277903,zob
2016-06-19,339,343,323,323,8782078,zob
2016-06-20,318,323,314,314,35025960,zob
2016-06-21,314,331,307,331,23251354,zob
2016-06-22,331,338,326,338,9818337,zob
2016-06-25,333,338,319,319,16971117,zob
2016-06-26,313,339,311,339,31262335,zob
2016-06-28,347,347,345,347,6490954,zob
2016-06-29,348,363,337,345,35388367,zob
2016-07-02,352,361,341,341,13069035,zob
2016-07-03,345,356,341,345,10635615,zob
2016-07-04,344,357,339,347,15194202,zob
2016-07-05,353,358,346,351,11317876,zob
2016-07-09,349,349,335,335,8223166,zob
2016-07-10,330,337,321,323,17567984,zob
2016-07-11,317,324,309,316,22448688,zob
2016-07-12,313,325,307,310,16098324,zob
2016-07-13,314,319,306,317,10617933,zob
2016-07-16,313,326,313,318,9570251,zob
2016-07-17,321,328,313,313,15604523,zob
2016-07-18,316,317,308,308,12560321,zob
2016-07-25,325,330,312,316,15015817,zob
